1001,Automatic Control : The Power of Using MATLAB,"Diaferis, THeodore",Electronics Communication,2009
1002,Automatic Control : The Power of Using MATLAB,"Diaferis, THeodore",Electronics Communication,2009
1003,Automatic Control : The Power of Using MATLAB,"Diaferis, THeodore",Electronics Communication,2009
1004,Automatic Control : The Power of Using MATLAB,"Diaferis, THeodore",Electronics Communication,2009
1005,Mechatronics System Design,"Shetty, Devdas",Electronics Communication,2009
1006,Mechatronics System Design,"Shetty, Devdas",Electronics Communication,2009
1007,Mechatronics System Design,"Shetty, Devdas",Electronics Communication,2009
1008,Mechatronics System Design,"Shetty, Devdas",Electronics Communication,2009
1009,Circuits and Networks,"Meade, Russell",Electronics Communication,2008
1010,Circuits and Networks,"Meade, Russell",Electronics Communication,2008
1011,Circuits and Networks,"Meade, Russell",Electronics Communication,2008
1012,Circuits and Networks,"Meade, Russell",Electronics Communication,2008
1013,Robot Technology Fundamental,"Keramas, James G.",Mechanical Engineering,2009
1014,Robot Technology Fundamental,"Keramas, James G.",Mechanical Engineering,2009
1015,Robot Technology Fundamental,"Keramas, James G.",Mechanical Engineering,2009
1016,Robot Technology Fundamental,"Keramas, James G.",Mechanical Engineering,2009
1017,Fundamentals of Logic Design,"Roth, Charles H.",Electronics Communication,2009
1018,Fundamentals of Logic Design,"Roth, Charles H.",Electronics Communication,2009
1019,Fundamentals of Logic Design,"Roth, Charles H.",Electronics Communication,2009
1020,Fundamentals of Logic Design,"Roth, Charles H.",Electronics Communication,2009
1021,Discrete Mathematical Structures,"Ferland, Kevin",Computer Science,2009
1022,Discrete Mathematical Structures,"Ferland, Kevin",Computer Science,2009
1023,Discrete Mathematical Structures,"Ferland, Kevin",Computer Science,2009
1024,Discrete Mathematical Structures,"Ferland, Kevin",Computer Science,2009
1025,Digital Design,"Dueck, Robert K.",Electronics Communication,2009
1026,Digital Design,"Dueck, Robert K.",Electronics Communication,2009
1027,Digital Design,"Dueck, Robert K.",Electronics Communication,2009
1028,Digital Design,"Dueck, Robert K.",Electronics Communication,2009
1029,System Dynamics,"Kelly, S. Graham",Mechanical Engineering,2009
1030,System Dynamics,"Kelly, S. Graham",Mechanical Engineering,2009
1031,System Dynamics,"Kelly, S. Graham",Mechanical Engineering,2009
1032,System Dynamics,"Kelly, S. Graham",Mechanical Engineering,2009
1033,Ecology,"Russell, Peter J.",Applied Science & Humanities,2009
1034,Ecology,"Russell, Peter J.",Applied Science & Humanities,2009
1035,Ecology,"Russell, Peter J.",Applied Science & Humanities,2009
1036,Ecology,"Russell, Peter J.",Applied Science & Humanities,2009
1037,Linear Algebra and Its Application,"Strag, Gilbert",Applied Science & Humanities,2009
1038,Linear Algebra and Its Application,"Strag, Gilbert",Applied Science & Humanities,2009
1039,Linear Algebra and Its Application,"Strag, Gilbert",Applied Science & Humanities,2009
1040,Linear Algebra and Its Application,"Strag, Gilbert",Applied Science & Humanities,2009
1041,Service Operations Management,"Malters, Richard",Management,2008
1042,Service Operations Management,"Malters, Richard",Management,2008
1043,Service Operations Management,"Malters, Richard",Management,2008
1044,Service Operations Management,"Malters, Richard",Management,2008
1045,Dictionary,Heinle's,Applied Science & Humanities,2008
1046,Dictionary,Heinle's,Applied Science & Humanities,2008
1047,Dictionary,Heinle's,Applied Science & Humanities,2008
1048,Dictionary,Heinle's,Applied Science & Humanities,2008
1049,Management,"Griffin, Ricky W.",Management,2009
1050,Management,"Griffin, Ricky W.",Management,2009
1051,Management,"Griffin, Ricky W.",Management,2009
1052,Management,"Griffin, Ricky W.",Management,2009
1053,Finite Element Methods for Engineers,"Dixit, U. S.",Mechanical Engineering,2009
1054,Finite Element Methods for Engineers,"Dixit, U. S.",Mechanical Engineering,2009
1055,Finite Element Methods for Engineers,"Dixit, U. S.",Mechanical Engineering,2009
1056,Finite Element Methods for Engineers,"Dixit, U. S.",Mechanical Engineering,2009
1057,Virtual PC 2007 and Virtual Server 2005,"Corswell, Ron",Computer Science,2009
1058,Virtual PC 2007 and Virtual Server 2005,"Corswell, Ron",Computer Science,2009
1059,Virtual PC 2007 and Virtual Server 2005,"Corswell, Ron",Computer Science,2009
1060,Virtual PC 2007 and Virtual Server 2005,"Corswell, Ron",Computer Science,2009
1061,Embedded C Programming and The Microchip PIC,"Barnett, Richard",Computer Science,2009
1062,Embedded C Programming and The Microchip PIC,"Barnett, Richard",Computer Science,2009
1063,Embedded C Programming and The Microchip PIC,"Barnett, Richard",Computer Science,2009
1064,Embedded C Programming and The Microchip PIC,"Barnett, Richard",Computer Science,2009
1065,Finite Element Method,"Logan, Daryl L.",Mechanical Engineering,2009
1066,Finite Element Method,"Logan, Daryl L.",Mechanical Engineering,2009
1067,Finite Element Method,"Logan, Daryl L.",Mechanical Engineering,2009
1068,Finite Element Method,"Logan, Daryl L.",Mechanical Engineering,2009
1069,Unix and Shell Programming,"Forozan, Behrouz A.",Computer Science,2009
1070,Unix and Shell Programming,"Forozan, Behrouz A.",Computer Science,2009
1071,Unix and Shell Programming,"Forozan, Behrouz A.",Computer Science,2009
1072,Unix and Shell Programming,"Forozan, Behrouz A.",Computer Science,2009
1073,Production and Operation Management,"Starr, Martin K.",Management,2009
1074,Production and Operation Management,"Starr, Martin K.",Management,2009
1075,Production and Operation Management,"Starr, Martin K.",Management,2009
1076,Production and Operation Management,"Starr, Martin K.",Management,2009
1077,Computer Science,"Forouzan, Behrouz A.",Computer Science,2008
1078,Computer Science,"Forouzan, Behrouz A.",Computer Science,2008
1079,Computer Science,"Forouzan, Behrouz A.",Computer Science,2008
1080,Computer Science,"Forouzan, Behrouz A.",Computer Science,2008
1081,Statistics for Management,"Keller, Gerald",Applied Science & Humanities,2009
1082,Statistics for Management,"Keller, Gerald",Applied Science & Humanities,2009
1083,Statistics for Management,"Keller, Gerald",Applied Science & Humanities,2009
1084,Statistics for Management,"Keller, Gerald",Applied Science & Humanities,2009
1085,Visual C Programming,"Allert, James",Computer Science,2009
1086,Visual C Programming,"Allert, James",Computer Science,2009
1087,Visual C Programming,"Allert, James",Computer Science,2009
1088,Visual C Programming,"Allert, James",Computer Science,2009
1089,Digital Logic,"Yarbraugh, John M.",Electronics Communication,2008
1090,Digital Logic,"Yarbraugh, John M.",Electronics Communication,2008
1091,Digital Logic,"Yarbraugh, John M.",Electronics Communication,2008
1092,Digital Logic,"Yarbraugh, John M.",Electronics Communication,2008
1093,Machine Tool and Manufacturing Tool,"Kras, Steve F.",Mechanical Engineering,2008
1094,Machine Tool and Manufacturing Tool,"Kras, Steve F.",Mechanical Engineering,2008
1095,Machine Tool and Manufacturing Tool,"Kras, Steve F.",Mechanical Engineering,2008
1096,Machine Tool and Manufacturing Tool,"Kras, Steve F.",Mechanical Engineering,2008
1097,Digital Image Processing and Computer Vision,"Sonka, Milan",Computer Science,2009
1098,Digital Image Processing and Computer Vision,"Sonka, Milan",Computer Science,2009
1099,Digital Image Processing and Computer Vision,"Sonka, Milan",Computer Science,2009
1100,Digital Image Processing and Computer Vision,"Sonka, Milan",Computer Science,2009
1101,Embedded Systems and Robots,"Ghoshal, Subrata",Computer Science,2009
1102,Embedded Systems and Robots,"Ghoshal, Subrata",Computer Science,2009
1103,Embedded Systems and Robots,"Ghoshal, Subrata",Computer Science,2009
1104,Embedded Systems and Robots,"Ghoshal, Subrata",Computer Science,2009
1105,Modern Physics,"Serway, Raymond",Applied Science & Humanities,2009
1106,Modern Physics,"Serway, Raymond",Applied Science & Humanities,2009
1107,Modern Physics,"Serway, Raymond",Applied Science & Humanities,2009
1108,Modern Physics,"Serway, Raymond",Applied Science & Humanities,2009
1109,Modern Physics,"Thornton, Stephen T.",Applied Science & Humanities,2008
1110,Modern Physics,"Thornton, Stephen T.",Applied Science & Humanities,2008
1111,Modern Physics,"Thornton, Stephen T.",Applied Science & Humanities,2008
1112,Modern Physics,"Thornton, Stephen T.",Applied Science & Humanities,2008
1113,Java Script,"Gasselin, Don",Computer Science,2009
1114,Java Script,"Gasselin, Don",Computer Science,2009
1115,Java Script,"Gasselin, Don",Computer Science,2009
1116,Java Script,"Gasselin, Don",Computer Science,2009
1117,Data Structures and Algorithms in C,"Drozdek, Adam",Computer Science,2009
1118,Data Structures and Algorithms in C,"Drozdek, Adam",Computer Science,2009
1119,Data Structures and Algorithms in C,"Drozdek, Adam",Computer Science,2009
1120,Data Structures and Algorithms in C,"Drozdek, Adam",Computer Science,2009
1121,Embedded C Programming and The ATMEL AVR,"Barnett, Richard",Computer Science,2009
1122,Embedded C Programming and The ATMEL AVR,"Barnett, Richard",Computer Science,2009
1123,Embedded C Programming and The ATMEL AVR,"Barnett, Richard",Computer Science,2009
1124,Embedded C Programming and The ATMEL AVR,"Barnett, Richard",Computer Science,2009
1125,Servers and Server,"Graves, Michael",Computer Science,2008
1126,Servers and Server,"Graves, Michael",Computer Science,2008
1127,Servers and Server,"Graves, Michael",Computer Science,2008
1128,Servers and Server,"Graves, Michael",Computer Science,2008
1129,Digital Logic Design,"Lee, Sunggu",Electronics Communication,2009
1130,Digital Logic Design,"Lee, Sunggu",Electronics Communication,2009
1131,Digital Logic Design,"Lee, Sunggu",Electronics Communication,2009
1132,Digital Logic Design,"Lee, Sunggu",Electronics Communication,2009
1133,Thermodynamics,"Sasikumar, P.",Mechanical Engineering,2005
1134,Thermodynamics,"Sasikumar, P.",Mechanical Engineering,2005
1135,Thermodynamics,"Sasikumar, P.",Mechanical Engineering,2005
1136,Thermodynamics,"Sasikumar, P.",Mechanical Engineering,2005
1137,Foundry Technology,"Jain, P. L.",Mechanical Engineering,2008
1138,Foundry Technology,"Jain, P. L.",Mechanical Engineering,2008
1139,Foundry Technology,"Jain, P. L.",Mechanical Engineering,2008
1140,Foundry Technology,"Jain, P. L.",Mechanical Engineering,2008
1141,Managing For Value,"Iyer, S. S.",Management,2009
1142,Managing For Value,"Iyer, S. S.",Management,2009
1143,Managing For Value,"Iyer, S. S.",Management,2009
1144,Managing For Value,"Iyer, S. S.",Management,2009
1145,Turbo Machines,"Arasu, A. Valan",Mechanical Engineering,2008
1146,Turbo Machines,"Arasu, A. Valan",Mechanical Engineering,2008
1147,Turbo Machines,"Arasu, A. Valan",Mechanical Engineering,2008
1148,Turbo Machines,"Arasu, A. Valan",Mechanical Engineering,2008
1149,Digital Fundamentals,"Floyd, Thomas L.",Electronics Communication,2009
1150,Digital Fundamentals,"Floyd, Thomas L.",Electronics Communication,2009
1151,Digital Fundamentals,"Floyd, Thomas L.",Electronics Communication,2009
1152,Digital Fundamentals,"Floyd, Thomas L.",Electronics Communication,2009
1153,Design and Analysis of Experiment,"Das, M. N.",Computer Science,2008
1154,Design and Analysis of Experiment,"Das, M. N.",Computer Science,2008
1155,Design and Analysis of Experiment,"Das, M. N.",Computer Science,2008
1156,Design and Analysis of Experiment,"Das, M. N.",Computer Science,2008
1157,Non Conventional Energy,"Jhirad, Davis",Mechanical Engineering,2006
1158,Non Conventional Energy,"Jhirad, Davis",Mechanical Engineering,2006
1159,Non Conventional Energy,"Jhirad, Davis",Mechanical Engineering,2006
1160,Non Conventional Energy,"Jhirad, Davis",Mechanical Engineering,2006
1161,Thysistorised Power Controllers,"Dubey, G. K.",Electronics Communication,2008
1162,Thysistorised Power Controllers,"Dubey, G. K.",Electronics Communication,2008
1163,Thysistorised Power Controllers,"Dubey, G. K.",Electronics Communication,2008
1164,Thysistorised Power Controllers,"Dubey, G. K.",Electronics Communication,2008
1165,Digital Signal Processing,"Chitode, J. S.",Electronics Communication,2009
1166,Digital Signal Processing,"Chitode, J. S.",Electronics Communication,2009
1167,Digital Signal Processing,"Chitode, J. S.",Electronics Communication,2009
1168,Digital Signal Processing,"Chitode, J. S.",Electronics Communication,2009
1169,Antenna Theory and Practice,"Chatterjee, Rajeswari",Electronics Communication,2008
1170,Antenna Theory and Practice,"Chatterjee, Rajeswari",Electronics Communication,2008
1171,Antenna Theory and Practice,"Chatterjee, Rajeswari",Electronics Communication,2008
1172,Antenna Theory and Practice,"Chatterjee, Rajeswari",Electronics Communication,2008
1173,Heat and Mass Transfer,"Nag, P. K.",Mechanical Engineering,2008
1174,Heat and Mass Transfer,"Nag, P. K.",Mechanical Engineering,2008
1175,Heat and Mass Transfer,"Nag, P. K.",Mechanical Engineering,2008
1176,Heat and Mass Transfer,"Nag, P. K.",Mechanical Engineering,2008
1177,Numerical Methods and Application,"Cheney, Ward",Applied Science & Humanities,2009
1178,Numerical Methods and Application,"Cheney, Ward",Applied Science & Humanities,2009
1179,Numerical Methods and Application,"Cheney, Ward",Applied Science & Humanities,2009
1180,Numerical Methods and Application,"Cheney, Ward",Applied Science & Humanities,2009
1181,Electronics Engineering,"Kulshreshtha, D. C.",Electronics Communication,2007
1182,Electronics Engineering,"Kulshreshtha, D. C.",Electronics Communication,2007
1183,Electronics Engineering,"Kulshreshtha, D. C.",Electronics Communication,2007
1184,Electronics Engineering,"Kulshreshtha, D. C.",Electronics Communication,2007
1185,Medical Instruments,"Ananthi, S.",Electronics Communication,2006
1186,Medical Instruments,"Ananthi, S.",Electronics Communication,2006
1187,Medical Instruments,"Ananthi, S.",Electronics Communication,2006
1188,Medical Instruments,"Ananthi, S.",Electronics Communication,2006
1189,Basic Electronics,"Chattopadhyay, D.",Electronics Communication,2002
1190,Basic Electronics,"Chattopadhyay, D.",Electronics Communication,2002
1191,Basic Electronics,"Chattopadhyay, D.",Electronics Communication,2002
1192,Basic Electronics,"Chattopadhyay, D.",Electronics Communication,2002
1193,Essentials of Engineering Mechanics,"Rajasekran, S.",Mechanical Engineering,2006
1194,Essentials of Engineering Mechanics,"Rajasekran, S.",Mechanical Engineering,2006
1195,Essentials of Engineering Mechanics,"Rajasekran, S.",Mechanical Engineering,2006
1196,Essentials of Engineering Mechanics,"Rajasekran, S.",Mechanical Engineering,2006
1197,Engineering Mechanics,"Dubey, Arvind Kumar",Mechanical Engineering,2009
1198,Engineering Mechanics,"Dubey, Arvind Kumar",Mechanical Engineering,2009
1199,Engineering Mechanics,"Dubey, Arvind Kumar",Mechanical Engineering,2009
1200,Engineering Mechanics,"Dubey, Arvind Kumar",Mechanical Engineering,2009
1201,Improve Your Writing,"Arora, V. N.",Applied Science & Humanities,2008
1202,Improve Your Writing,"Arora, V. N.",Applied Science & Humanities,2008
1203,Improve Your Writing,"Arora, V. N.",Applied Science & Humanities,2008
1204,Improve Your Writing,"Arora, V. N.",Applied Science & Humanities,2008
1205,Engineering Mechanics,"Bhattacharya, Basudeb",Mechanical Engineering,2008
1206,Engineering Mechanics,"Bhattacharya, Basudeb",Mechanical Engineering,2008
1207,Engineering Mechanics,"Bhattacharya, Basudeb",Mechanical Engineering,2008
1208,Engineering Mechanics,"Bhattacharya, Basudeb",Mechanical Engineering,2008
1209,Neural Networks for Pattern Recognition,"Bishop, Christopher",Electronics Communication,2008
1210,Neural Networks for Pattern Recognition,"Bishop, Christopher",Electronics Communication,2008
1211,Neural Networks for Pattern Recognition,"Bishop, Christopher",Electronics Communication,2008
1212,Neural Networks for Pattern Recognition,"Bishop, Christopher",Electronics Communication,2008
1213,The Science and Engineering of Microelectronic Fab,"Campbell, A. Stephen",Electronics Communication,2008
1214,The Science and Engineering of Microelectronic Fab,"Campbell, A. Stephen",Electronics Communication,2008
1215,The Science and Engineering of Microelectronic Fab,"Campbell, A. Stephen",Electronics Communication,2008
1216,The Science and Engineering of Microelectronic Fab,"Campbell, A. Stephen",Electronics Communication,2008
1217,Power System Analysis,"Nagsarkar, T. K.",Electronics Communication,2008
1218,Power System Analysis,"Nagsarkar, T. K.",Electronics Communication,2008
1219,Power System Analysis,"Nagsarkar, T. K.",Electronics Communication,2008
1220,Power System Analysis,"Nagsarkar, T. K.",Electronics Communication,2008
1221,CAD / CAM Principles and Applications,"Rao, P. Nageswara",Mechanical Engineering,0
1222,CAD / CAM Principles and Applications,"Rao, P. Nageswara",Mechanical Engineering,0
1223,CAD / CAM Principles and Applications,"Rao, P. Nageswara",Mechanical Engineering,0
1224,CAD / CAM Principles and Applications,"Rao, P. Nageswara",Mechanical Engineering,0
1225,Fundamentals of Modeling and analyzing Engineering,"Cha, Philip D.",Electronics Communication,2008
1226,Fundamentals of Modeling and analyzing Engineering,"Cha, Philip D.",Electronics Communication,2008
1227,Fundamentals of Modeling and analyzing Engineering,"Cha, Philip D.",Electronics Communication,2008
1228,Fundamentals of Modeling and analyzing Engineering,"Cha, Philip D.",Electronics Communication,2008
1229,Electric Circuits,"Bell, David A.",Electronics Communication,2009
1230,Electric Circuits,"Bell, David A.",Electronics Communication,2009
1231,Electric Circuits,"Bell, David A.",Electronics Communication,2009
1232,Electric Circuits,"Bell, David A.",Electronics Communication,2009
1233,Discrete Mathematical Structures With Application,"Tremblay, J. P.",Computer Science,1997
1234,Discrete Mathematical Structures With Application,"Tremblay, J. P.",Computer Science,1997
1235,Discrete Mathematical Structures With Application,"Tremblay, J. P.",Computer Science,1997
1236,Discrete Mathematical Structures With Application,"Tremblay, J. P.",Computer Science,1997
1237,Discrete Mathematical Structures With Application,"Tremblay, J. P.",Computer Science,1997
1238,Discrete Mathematical Structures With Application,"Tremblay, J. P.",Computer Science,1997
1239,Discrete Mathematical Structures With Application,"Tremblay, J. P.",Computer Science,1997
1240,Discrete Mathematical Structures With Application,"Tremblay, J. P.",Computer Science,1997
1241,Strength of Materials,"Subramanin, R.",Mechanical Engineering,2005
1242,Strength of Materials,"Subramanin, R.",Mechanical Engineering,2005
1243,Strength of Materials,"Subramanin, R.",Mechanical Engineering,2005
1244,Strength of Materials,"Subramanin, R.",Mechanical Engineering,2005
1245,CMOS Analog Circuit Design,"Allen, Phillip E.",Electronics Communication,2008
1246,CMOS Analog Circuit Design,"Allen, Phillip E.",Electronics Communication,2008
1247,CMOS Analog Circuit Design,"Allen, Phillip E.",Electronics Communication,2008
1248,CMOS Analog Circuit Design,"Allen, Phillip E.",Electronics Communication,2008
1249,Inorganic Chemistry,"Atkins, Peter",Applied Science & Humanities,2002
1250,Inorganic Chemistry,"Atkins, Peter",Applied Science & Humanities,2002
1251,Inorganic Chemistry,"Atkins, Peter",Applied Science & Humanities,2002
1252,Inorganic Chemistry,"Atkins, Peter",Applied Science & Humanities,2002
1253,"Engineering M<echanics< td="""" style=""box-sizing: border-box;""></echanics<>","Shames, Irving H.",Mechanical Engineering,2009
1254,"Engineering M<echanics< td="""" style=""box-sizing: border-box;""></echanics<>","Shames, Irving H.",Mechanical Engineering,2009
